12081,64.7802,10.5801,1.25233,1.88614e+09
19816,40.2455,6.51332,0.995924,1.88614e+09
24238,-35.4923,3.63583,0.664055,1.88614e+09
33271,-44.0767,6.38314,1.07737,1.88614e+09
44190,10.2641,4.66193,1.04927,1.88614e+09
51878,35.5695,6.32859,1.04348,1.88614e+09
56344,-33.8785,3.65644,0.697647,1.88614e+09
65057,-42.3127,6.41635,1.18924,1.88614e+09
75879,10.28,4.51962,1.01736,1.88614e+09
83295,37.2826,6.28445,1.11161,1.88614e+09
87611,-34.0402,3.56956,0.646251,1.88614e+09
96742,-41.929,6.40895,1.1214,1.88614e+09
107508,12.1913,4.82547,1.00033,1.88614e+09
115015,38.7305,6.33174,1.02713,1.88614e+09
119374,-33.4101,3.64514,0.693533,1.88614e+09
129395,-40.8369,6.53171,1.15181,1.88614e+09
140566,11.6663,5.41968,1.29304,1.88614e+09
147892,38.4011,6.22791,1.1016,1.88614e+09
152319,-33.269,3.66668,0.697894,1.88614e+09
161832,-41.0492,6.31153,1.06801,1.88614e+09
172700,10.2129,4.88503,1.09881,1.88614e+09
180148,34.8909,6.26392,1.13509,1.88614e+09
184539,-34.9572,3.65249,0.650186,1.88614e+09
194059,-43.3658,6.60574,1.22476,1.88614e+09
205144,10.4276,4.8623,1.06822,1.88614e+09
212466,35.0578,5.90879,1.03176,1.88614e+09
216955,-36.37,3.71027,0.632188,1.88614e+09
226275,-43.2236,6.38582,1.11146,1.88614e+09
237175,10.3831,4.83862,1.09695,1.88614e+09
244454,36.8676,6.03267,1.03233,1.88614e+09
248955,-34.3327,3.72672,0.696284,1.88614e+09
257905,-38.7051,6.17237,1.05971,1.88614e+09
268786,10.5613,4.66146,1.03425,1.88614e+09
275920,36.913,6.1089,1.16298,1.88614e+09
280326,-34.5794,3.67166,0.669876,1.88614e+09
289390,-42.5414,6.63467,1.2298,1.88614e+09
300244,10.2146,4.51663,1.00176,1.88614e+09
307275,35.9017,5.93153,1.09689,1.88614e+09
311737,-34.12,3.65025,0.668722,1.88614e+09
320825,-41.7331,6.48165,1.14615,1.88614e+09
331521,10.4122,4.56247,1.00715,1.88614e+09
338658,35.2268,6.14086,1.15653,1.88614e+09
342986,-34.7286,3.57273,0.633378,1.88614e+09
352015,-41.4189,6.45576,1.09292,1.88614e+09
362475,10.3002,4.41269,0.940904,1.88614e+09
369805,36.8233,6.17512,1.01927,1.88614e+09
374129,-33.6715,3.59991,0.65745,1.88614e+09
383008,-42.3005,6.60248,1.1564,1.88614e+09
393657,10.43,4.42118,0.970587,1.88614e+09
400853,36.8893,5.90837,1.02886,1.88614e+09
405351,-35.6691,3.76768,0.651783,1.88614e+09
414773,-41.5232,6.4531,1.09361,1.88614e+09
425406,10.0604,4.64512,0.982374,1.88614e+09
432689,36.7504,6.34191,1.16393,1.88614e+09
436985,-32.9378,3.5855,0.65636,1.88614e+09
445920,-41.3294,6.37236,1.0382,1.88614e+09
456458,12.4966,4.70091,0.978055,1.88614e+09
463729,35.2849,6.09162,1.07507,1.88614e+09
468156,-32.806,3.63704,0.658334,1.88614e+09
477334,-43.0816,6.64375,1.19285,1.88614e+09
487995,10.0692,4.40707,0.897724,1.88614e+09
495125,39.2197,6.08037,1.02373,1.88614e+09
499496,-33.7398,3.61159,0.651051,1.88614e+09
508962,-42.2186,6.53026,1.10398,1.88614e+09
519842,10.0598,4.58305,0.94042,1.88614e+09
526992,35.0076,6.07171,1.15514,1.88614e+09
531414,-33.9298,3.70881,0.651827,1.88614e+09
541057,-39.9489,6.3363,1.03471,1.88614e+09
551891,10.3125,4.79545,0.993834,1.88614e+09
559126,35.8922,5.97091,1.02702,1.88614e+09
563620,-34.1468,3.71463,0.663578,1.88614e+09
572963,-42.8296,6.38584,1.0797,1.88614e+09
583695,10.0588,4.69161,0.97305,1.88614e+09
590973,35.9699,6.2329,1.15473,1.88614e+09
595337,-33.3501,3.63038,0.625286,1.88614e+09
604452,-40.3128,6.36365,1.01862,1.88614e+09
615120,10.1659,4.52349,0.953498,1.88614e+09
622364,35.4426,6.02307,1.07932,1.88614e+09
626924,-32.5441,3.7405,0.687561,1.88614e+09
636244,-40.2964,6.37366,1.10413,1.88614e+09
646924,12.915,5.08494,1.13601,1.88614e+09
653983,34.1144,6.13338,1.14897,1.88614e+09
658161,-31.6437,3.53067,0.672414,1.88614e+09
667367,-40.238,6.67106,1.12572,1.88614e+09
677827,10.2668,4.40003,0.9282,1.88614e+09
684996,35.1768,6.16573,1.15065,1.88614e+09
689292,-32.2432,3.5936,0.656185,1.88614e+09
698297,-42.6917,6.5074,1.05529,1.88614e+09
708899,10.0754,4.41585,0.919176,1.88614e+09
716060,33.3045,5.91751,1.06312,1.88614e+09
720494,-34.572,3.66204,0.639881,1.88614e+09
729735,-41.033,6.46106,1.09533,1.88614e+09
740396,10.1587,4.64891,1.0012,1.88614e+09
747608,35.2249,6.16067,1.14117,1.88614e+09
751994,-33.3884,3.66418,0.672733,1.88614e+09
761219,-43.5856,6.57534,1.11035,1.88614e+09
771943,10.3706,4.59261,0.951474,1.88614e+09
779001,34.3164,6.00747,1.16687,1.88614e+09
783479,-34.2054,3.65665,0.654148,1.88614e+09
792653,-39.5557,6.47579,1.1336,1.88614e+09
803333,10.002,4.60955,0.976424,1.88614e+09
810470,36.5302,6.18608,1.18911,1.88614e+09
814873,-31.6986,3.65027,0.666911,1.88614e+09
824012,-42.3632,6.47861,1.09497,1.88614e+09
834676,10.0405,4.4342,0.879596,1.88614e+09
841739,35.6055,5.93247,1.04193,1.88614e+09
846240,-32.0725,3.66227,0.673796,1.88614e+09
855466,-40.3948,6.37568,1.09336,1.88614e+09
866236,10.0717,4.63047,0.936976,1.88614e+09
873315,35.7725,5.90245,1.03381,1.88614e+09
877804,-32.2848,3.66847,0.664302,1.88614e+09
886364,-39.9595,6.41597,1.08488,1.88614e+09
896683,10.178,4.27144,0.905623,1.88614e+09
903702,32.663,5.99582,1.0728,1.88614e+09
907939,-32.2663,3.57894,0.669423,1.88614e+09
917370,-43.0789,6.54319,1.03788,1.88614e+09
927908,11.4888,4.74457,0.989071,1.88614e+09
935124,35.5542,5.98512,0.981329,1.88614e+09
939468,-32.6255,3.63546,0.666521,1.88614e+09
948918,-41.4107,6.53425,1.09129,1.88614e+09
959672,12.6743,5.08409,1.10495,1.88614e+09
966798,39.9455,6.01952,0.996887,1.88614e+09
971228,-33.0803,3.67227,0.651256,1.88614e+09
980375,-41.9313,6.66065,1.17094,1.88614e+09
991027,11.9226,4.71973,0.997103,1.88614e+09
998122,35.9118,6.11164,1.13532,1.88614e+09
