23536,41.5565,19.7723,2.18042,1.88755e+09
35008,19.5323,8.68934,1.31779,1.88754e+09
39178,-36.8986,2.94914,0.606374,1.88753e+09
49107,-39.0917,6.35099,1.39383,1.88753e+09
63355,16.2361,7.04535,1.33661,1.88754e+09
74367,12.5711,7.27766,0.861057,1.88753e+09
77868,-50.4086,2.77683,0.46108,1.88753e+09
87892,-42.216,6.73375,1.21391,1.88753e+09
101228,19.105,7.5587,1.68404,1.88753e+09
111113,19.5931,8.02375,1.38022,1.88753e+09
115361,-36.6011,3.4924,0.561161,1.88753e+09
124787,-43.667,6.37323,1.18328,1.88753e+09
137436,11.8229,6.08979,1.33126,1.88753e+09
146192,35.9244,7.70077,1.2717,1.88753e+09
150201,-33.056,3.29837,0.650367,1.88753e+09
160072,-44.5457,6.62075,1.21384,1.88753e+09
172418,10.0429,5.83774,1.38326,1.88753e+09
180907,36.3971,7.32687,1.21159,1.88753e+09
185026,-33.4697,3.40302,0.631144,1.88753e+09
194641,-44.5981,6.70173,1.25626,1.88753e+09
206598,10.1727,5.43144,1.28305,1.88753e+09
214682,31.4097,6.83305,1.16509,1.88753e+09
218848,-31.3707,3.39313,0.671495,1.88753e+09
228349,-41.8252,6.37283,1.15491,1.88753e+09
240007,10.5902,5.45267,1.31932,1.88753e+09
248063,31.3369,6.80602,1.24291,1.88753e+09
252265,-34.1525,3.47351,0.61639,1.88753e+09
262077,-42.8018,6.45793,1.17941,1.88753e+09
273700,10.367,5.4125,1.29028,1.88753e+09
281654,36.1298,6.60617,1.05858,1.88753e+09
285974,-35.2274,3.54364,0.636208,1.88753e+09
295310,-44.1692,6.40714,1.14195,1.88753e+09
306607,10.1112,4.97881,1.15551,1.88753e+09
314247,37.2524,6.5742,1.07545,1.88753e+09
318421,-33.4881,3.43437,0.651399,1.88753e+09
328277,-39.9315,6.3533,1.16984,1.88753e+09
339896,10.8255,5.12652,1.12389,1.88753e+09
347363,39.2499,6.62308,1.28012,1.88753e+09
351631,-33.4117,3.53267,0.657694,1.88753e+09
361428,-40.7491,6.41012,1.19789,1.88753e+09
372933,10.7554,5.30285,1.25426,1.88753e+09
380309,35.731,6.3075,1.11533,1.88753e+09
384519,-33.604,3.48088,0.665647,1.88753e+09
394445,-42.3372,6.53706,1.20646,1.88753e+09
406095,10.8169,5.14883,1.18482,1.88753e+09
413279,36.439,6.09594,1.13134,1.88753e+09
417509,-34.2019,3.51396,0.645065,1.88753e+09
427438,-43.3137,6.4649,1.16026,1.88753e+09
438998,10.4013,5.12478,1.22439,1.88753e+09
446143,35.9733,6.24546,1.2693,1.88753e+09
450321,-35.7748,3.46184,0.592911,1.88753e+09
460239,-43.5974,6.53886,1.15408,1.88753e+09
471516,11.1526,5.22367,1.28418,1.88753e+09
478861,37.8325,6.42455,1.24028,1.88753e+09
483287,-33.0954,3.56331,0.683536,1.88753e+09
493299,-43.1002,6.31232,1.16246,1.88753e+09
504537,10.8012,5.15689,1.13044,1.88753e+09
512004,39.6992,6.566,1.18129,1.88753e+09
516316,-35.2697,3.5424,0.658933,1.88753e+09
526226,-43.4896,6.49463,1.21768,1.88753e+09
537495,10.3192,4.95158,1.09167,1.88753e+09
544821,38.4078,6.52129,1.31605,1.88753e+09
549200,-34.5497,3.64021,0.674017,1.88753e+09
558941,-43.787,6.59699,1.24962,1.88753e+09
570351,10.4932,4.97627,1.17211,1.88753e+09
577429,37.8389,5.89472,1.02095,1.88753e+09
581871,-32.6426,3.58719,0.692532,1.88753e+09
591994,-42.3181,6.39349,1.18488,1.88753e+09
603291,10.3511,5.16663,1.2405,1.88753e+09
610565,38.9484,6.41733,1.26898,1.88753e+09
614861,-34.3137,3.57575,0.640562,1.88753e+09
624555,-42.3465,6.49471,1.18514,1.88753e+09
635628,10.3464,4.85689,1.1244,1.88753e+09
642851,38.9595,6.21881,1.1278,1.88753e+09
647179,-33.5793,3.54874,0.652286,1.88753e+09
656302,-44.8831,6.39402,1.13804,1.88753e+09
667260,10.2064,4.49148,1.02057,1.88753e+09
674350,39.1429,5.89897,0.985444,1.88753e+09
678595,-34.5012,3.53542,0.622613,1.88753e+09
688356,-43.4855,6.46323,1.17194,1.88753e+09
699464,11.8626,5.25252,1.24988,1.88753e+09
706662,37.034,6.13215,1.08733,1.88753e+09
711015,-34.7392,3.55459,0.65194,1.88753e+09
720576,-42.6922,6.31537,1.14854,1.88753e+09
731688,11.4967,5.18142,1.24836,1.88753e+09
738673,40.4144,6.30607,1.18596,1.88753e+09
742744,-32.4777,3.39757,0.63098,1.88753e+09
752575,-41.8185,6.51098,1.15833,1.88753e+09
763656,10.3042,4.81809,1.06524,1.88753e+09
770873,38.137,6.16297,1.13085,1.88753e+09
775361,-32.7905,3.63958,0.672753,1.88753e+09
785571,-39.8823,6.23895,1.17487,1.88753e+09
797177,10.5243,5.27994,1.25424,1.88753e+09
804176,37.7104,5.80599,1.01761,1.88753e+09
808591,-35.0241,3.65528,0.674234,1.88753e+09
818375,-42.9432,6.50434,1.25969,1.88753e+09
829535,11.2093,4.94414,1.09962,1.88753e+09
836798,37.4753,6.07686,1.10423,1.88753e+09
841299,-33.6861,3.64916,0.650084,1.88753e+09
851130,-43.8889,6.39196,1.15795,1.88753e+09
862439,10.1639,4.91507,1.12637,1.88753e+09
869489,38.7445,6.07342,1.18497,1.88753e+09
873963,-35.485,3.67063,0.668279,1.88753e+09
884023,-44.4657,6.3568,1.15213,1.88753e+09
895253,10.0764,4.99865,1.15325,1.88753e+09
902437,38.1244,6.09735,1.12903,1.88753e+09
906848,-34.8823,3.6794,0.674784,1.88753e+09
916089,-42.6735,6.25904,1.08337,1.88753e+09
926950,10.6167,4.66387,1.09445,1.88753e+09
934122,38.5296,6.22634,1.22649,1.88753e+09
938505,-36.1944,3.67164,0.651144,1.88753e+09
947935,-43.7118,6.5598,1.24206,1.88753e+09
959032,10.1996,4.52297,1.01682,1.88753e+09
966067,36.79,5.87331,1.0954,1.88753e+09
970572,-35.2917,3.70956,0.668864,1.88753e+09
980148,-43.941,6.46244,1.2027,1.88753e+09
